date,channel,impressions,clicks,spend,conversions,revenue,ctr,conversion_rate,cpc,cpa,roi
2024-06-24,Google Ads,1084,50,29.28,0,0.0,0.046125461254612546,0.0,0.5856,,-1.0
2024-06-24,Facebook Ads,1047,59,57.51,2,110.41,0.05635148042024833,0.03389830508474576,0.9747457627118644,28.755,0.9198400278212485
2024-06-24,Email,1098,49,4.9,3,362.94,0.044626593806921674,0.061224489795918366,0.1,1.6333333333333335,73.06938775510204
2024-06-24,Instagram,1148,53,42.18,1,117.61,0.046167247386759584,0.018867924528301886,0.7958490566037736,42.18,1.7882882882882885
2024-06-24,LinkedIn,1191,55,103.28,4,262.61,0.04617968094038623,0.07272727272727272,1.8778181818181818,25.82,1.542699457784663
2024-06-25,Google Ads,988,43,80.5,0,0.0,0.043522267206477734,0.0,1.872093023255814,,-1.0
2024-06-25,Facebook Ads,996,49,57.49,1,57.17,0.04919678714859438,0.02040816326530612,1.173265306122449,57.49,-0.005566185423551927
2024-06-25,Email,1072,50,5.0,2,155.04,0.04664179104477612,0.04,0.1,2.5,30.008
2024-06-25,Instagram,1204,51,98.77,0,0.0,0.04235880398671096,0.0,1.9366666666666665,,-1.0
2024-06-25,LinkedIn,1180,57,110.41,2,116.58,0.048305084745762714,0.03508771929824561,1.937017543859649,55.205,0.05588261932795944
2024-06-26,Google Ads,1011,36,28.41,0,0.0,0.03560830860534125,0.0,0.7891666666666667,,-1.0
2024-06-26,Facebook Ads,1027,53,63.51,3,429.52,0.05160662122687439,0.05660377358490566,1.1983018867924529,21.169999999999998,5.763029444182019
2024-06-26,Email,1069,51,5.1,1,140.08,0.047708138447146865,0.0196078431372549,0.09999999999999999,5.1,26.466666666666672
2024-06-26,Instagram,1213,69,67.63,2,145.94,0.05688375927452597,0.028985507246376812,0.9801449275362318,33.815,1.15791808369067
2024-06-26,LinkedIn,1167,57,97.06,4,393.23,0.04884318766066838,0.07017543859649122,1.7028070175438597,24.265,3.051411498042448
2024-06-27,Google Ads,992,52,48.77,0,0.0,0.05241935483870968,0.0,0.9378846153846154,,-1.0
2024-06-27,Facebook Ads,1102,55,31.5,0,0.0,0.0499092558983666,0.0,0.5727272727272728,,-1.0
2024-06-27,Email,1111,58,5.8,2,227.63,0.052205220522052204,0.034482758620689655,0.09999999999999999,2.9,38.24655172413793
2024-06-27,Instagram,1132,65,124.89,2,163.45,0.05742049469964664,0.03076923076923077,1.9213846153846155,62.445,0.30875170149731757
2024-06-27,LinkedIn,1228,59,106.24,3,164.09,0.04804560260586319,0.05084745762711865,1.8006779661016947,35.413333333333334,0.5445218373493977
2024-06-28,Google Ads,1006,51,93.01,0,0.0,0.05069582504970179,0.0,1.8237254901960784,,-1.0
2024-06-28,Facebook Ads,1048,43,44.71,1,117.73,0.04103053435114504,0.023255813953488372,1.0397674418604652,44.71,1.6331916797137107
2024-06-28,Email,1103,69,6.9,1,62.65,0.06255666364460562,0.014492753623188406,0.1,6.9,8.079710144927535
2024-06-28,Instagram,1189,57,33.69,2,209.32,0.0479394449116905,0.03508771929824561,0.5910526315789473,16.845,5.213119620065301
2024-06-28,LinkedIn,1194,58,75.68,5,667.48,0.048576214405360134,0.08620689655172414,1.3048275862068968,15.136000000000001,7.8197674418604635
2024-06-29,Google Ads,1036,57,41.96,0,0.0,0.05501930501930502,0.0,0.736140350877193,,-1.0
2024-06-29,Facebook Ads,1024,43,58.89,1,141.16,0.0419921875,0.023255813953488372,1.3695348837209302,58.89,1.3970113771438275
2024-06-29,Email,1085,53,5.3,3,380.03,0.04884792626728111,0.05660377358490566,0.09999999999999999,1.7666666666666666,70.70377358490566
2024-06-29,Instagram,1135,49,42.23,1,75.05,0.04317180616740088,0.02040816326530612,0.8618367346938774,42.23,0.7771726260951931
2024-06-29,LinkedIn,1234,60,107.91,1,57.85,0.04862236628849271,0.016666666666666666,1.7985,107.91,-0.4639051061069409
2024-06-30,Google Ads,987,61,85.75,1,54.01,0.06180344478216818,0.01639344262295082,1.4057377049180328,85.75,-0.37014577259475223
2024-06-30,Facebook Ads,1012,51,70.39,1,133.61,0.05039525691699605,0.0196078431372549,1.3801960784313725,70.39,0.8981389401903681
2024-06-30,Email,1076,61,6.1,2,130.12,0.056691449814126396,0.03278688524590164,0.09999999999999999,3.05,20.331147540983608
2024-06-30,Instagram,1214,64,51.7,2,275.65,0.05271828665568369,0.03125,0.8078125,25.85,4.331721470019342
2024-06-30,LinkedIn,1203,48,32.62,3,224.09,0.0399002493765586,0.0625,0.6795833333333333,10.873333333333333,5.869711833231147
